applicant_id,gender,race,age,education,experience_years,skill_score,interview_score,hired
1863,Male,Asian,36,High School,6,64,15,0
1864,Male,White,38,Bachelor,7,88,57,0
1865,Female,White,36,Master,4,52,17,1
1866,Female,White,31,Bachelor,3,86,69,1
1867,Male,White,44,High School,11,83,80,1
1868,Male,White,35,Master,2,67,37,1
1869,Male,Black,42,Bachelor,6,87,40,0
1870,Female,Asian,21,High School,13,63,31,1
1871,Female,White,21,High School,6,51,66,1
1872,Male,White,37,Bachelor,12,84,58,1
1873,Male,Black,21,Bachelor,5,68,59,0
1874,Female,White,32,Bachelor,2,79,57,1
1875,Female,Hispanic,31,High School,0,97,45,1
1876,Male,White,50,High School,14,59,87,1
1877,Male,White,38,Bachelor,2,67,70,1
1878,Male,White,36,Master,11,93,41,1
1879,Male,Hispanic,43,High School,3,80,50,0
1880,Male,White,38,Bachelor,14,59,47,1
1881,Female,Hispanic,30,High School,19,55,93,0
1882,Female,White,45,Bachelor,0,62,79,1
1883,Female,White,23,High School,2,58,62,0
1884,Female,White,38,High School,11,73,99,0
1885,Male,Asian,21,Master,10,71,94,1
1886,Male,Asian,37,Bachelor,11,74,60,1
1887,Male,White,36,Master,5,57,56,1
1888,Male,White,51,High School,17,68,57,0
1889,Female,White,21,High School,8,39,45,1
1890,Female,White,28,Bachelor,1,72,99,1
1891,Male,White,43,Master,6,87,44,1
1892,Male,Asian,38,Bachelor,1,48,82,1
1893,Female,Asian,36,Bachelor,15,77,78,0
1894,Male,White,25,Bachelor,4,60,58,1
1895,Male,White,29,High School,10,82,100,0
1896,Female,Hispanic,47,PhD,5,72,33,1
1897,Male,Hispanic,34,Bachelor,4,76,63,1
1898,Male,White,38,Master,0,70,55,1
1899,Male,White,33,Master,10,89,84,1
1900,Female,White,23,Bachelor,14,75,72,0
1901,Male,White,44,High School,3,59,30,0
1902,Male,White,40,Bachelor,0,71,89,0
1903,Female,White,58,High School,12,64,74,0
1904,Male,Black,24,Bachelor,0,72,44,0
1905,Female,White,43,Bachelor,14,63,58,1
1906,Male,White,21,Master,3,59,39,0
1907,Female,White,36,Master,2,72,61,1
1908,Male,Hispanic,44,Master,9,70,68,0
1909,Male,Hispanic,21,High School,2,85,58,0
1910,Male,White,32,Bachelor,4,63,55,1
1911,Male,White,29,High School,9,40,32,0
1912,Female,Asian,27,Master,0,64,71,0
1913,Female,White,38,PhD,16,45,26,0
1914,Male,White,46,Bachelor,8,76,65,1
1915,Male,White,33,High School,1,44,29,0
1916,Female,White,37,Bachelor,2,55,66,0
1917,Female,White,36,Master,12,64,64,1
1918,Male,Asian,35,Bachelor,11,93,73,0
1919,Male,Black,24,High School,14,53,82,0
1920,Male,White,46,PhD,4,70,85,1
1921,Female,Asian,37,Master,9,78,32,1
1922,Male,White,38,High School,10,92,63,1
1923,Male,White,26,PhD,11,81,100,1
1924,Male,Black,30,Bachelor,13,86,67,1
1925,Female,Black,33,Bachelor,4,82,48,0
1926,Male,White,21,Bachelor,7,51,63,0
1927,Male,White,21,Master,4,75,57,1
1928,Male,Black,28,Master,7,82,41,1
1929,Female,Black,40,High School,11,55,82,0
1930,Male,Black,28,PhD,0,61,76,0
1931,Male,White,24,High School,13,57,38,0
1932,Male,White,26,Master,2,81,63,1
1933,Male,White,30,Bachelor,6,68,53,1
1934,Male,White,31,High School,14,65,32,0
1935,Female,Asian,56,High School,9,50,36,1
1936,Female,White,45,Master,9,68,39,1
1937,Male,White,45,Bachelor,2,61,63,1
1938,Female,Hispanic,46,Master,2,73,55,0
1939,Male,White,25,Bachelor,12,52,45,1
1940,Male,White,22,Master,5,72,57,1
1941,Male,Hispanic,23,Bachelor,5,63,79,0
1942,Male,Hispanic,48,Bachelor,12,51,72,1
1943,Female,Black,29,Bachelor,2,50,85,0
1944,Female,White,22,Master,9,52,60,1
1945,Female,Black,30,Bachelor,8,66,97,0
1946,Male,Hispanic,32,Bachelor,7,71,71,1
1947,Male,White,37,PhD,5,74,55,1
1948,Male,White,37,Master,5,74,66,1
1949,Male,Hispanic,26,High School,2,58,40,0
1950,Male,White,41,PhD,10,85,58,1
1951,Male,Hispanic,28,Master,4,63,73,0
1952,Male,White,33,High School,12,76,77,1
1953,Male,White,41,Bachelor,6,67,56,1
1954,Female,White,28,Master,2,75,100,0
1955,Female,Hispanic,29,Master,6,66,61,1
1956,Female,White,40,Bachelor,5,75,31,1
1957,Female,White,26,Bachelor,13,69,89,1
1958,Male,Black,31,Bachelor,6,82,77,0
1959,Female,Black,40,Bachelor,6,57,69,0
1960,Female,Asian,55,High School,15,43,55,0
1961,Male,White,41,High School,10,55,72,1
1962,Male,White,39,Master,16,86,97,1
1963,Female,Asian,40,Master,14,67,69,1
1964,Male,Black,24,Bachelor,3,71,35,0
1965,Male,White,36,Bachelor,12,54,10,1
1966,Male,White,34,Bachelor,15,70,72,1
1967,Male,Hispanic,38,Bachelor,15,54,45,1
1968,Male,White,36,PhD,12,56,63,1
1969,Male,Black,38,Master,12,63,48,1
1970,Male,White,31,Bachelor,6,76,47,1
1971,Male,White,35,Bachelor,3,78,49,1
1972,Female,Black,22,Bachelor,6,78,51,1
1973,Male,White,31,Bachelor,0,46,80,0
1974,Male,White,48,Bachelor,14,69,76,1
1975,Male,White,38,Master,6,67,40,1
1976,Female,White,34,Master,14,47,43,1
1977,Male,Hispanic,53,Bachelor,1,70,72,1
1978,Male,Hispanic,21,Master,13,66,86,0
1979,Female,Hispanic,23,Master,5,77,85,0
1980,Female,White,52,Master,1,71,44,1
1981,Male,White,35,PhD,16,61,84,1
1982,Female,White,32,Bachelor,13,83,29,1
1983,Male,Asian,23,Bachelor,9,36,60,1
1984,Male,Hispanic,39,Master,8,69,74,1
1985,Male,Hispanic,40,Master,10,43,23,0
1986,Male,White,24,PhD,8,56,100,1
1987,Female,White,33,High School,4,77,91,0
1988,Male,White,31,Bachelor,5,50,77,1
1989,Male,White,37,High School,17,48,45,0
1990,Female,White,23,Bachelor,21,100,63,1
1991,Female,Asian,47,High School,15,49,80,0
1992,Male,White,44,High School,10,94,42,0
1993,Male,White,31,High School,6,67,61,1
1994,Male,White,32,Bachelor,4,62,83,1
1995,Female,Asian,33,Bachelor,4,78,35,1
1996,Female,Black,27,High School,5,90,71,0
1997,Female,Black,30,Bachelor,18,52,29,1
1998,Male,Asian,32,High School,17,62,46,1
1999,Male,White,51,PhD,11,82,54,1
2000,Male,Black,44,Bachelor,3,74,75,1
2001,Male,White,44,Bachelor,12,86,50,1
2002,Male,White,38,Master,6,77,67,1
2003,Female,Hispanic,23,Bachelor,0,97,51,0
2004,Male,Hispanic,34,Master,9,72,54,1
2005,Male,White,44,Bachelor,3,73,90,1
2006,Female,White,22,PhD,3,74,41,1
2007,Male,White,41,Bachelor,6,67,80,0
2008,Female,White,58,PhD,5,82,64,0
2009,Male,White,45,Master,7,73,53,1
2010,Male,White,49,Bachelor,7,81,40,1
2011,Male,White,37,Master,0,84,42,1
2012,Male,Hispanic,44,Bachelor,15,76,50,1
2013,Female,White,27,High School,3,77,61,0
2014,Male,White,42,Bachelor,3,54,77,1
2015,Male,White,41,PhD,6,61,58,1
2016,Male,Hispanic,37,Bachelor,7,82,60,1
2017,Male,White,48,Bachelor,15,91,63,1
2018,Female,White,29,Master,9,40,74,1
2019,Male,White,33,Bachelor,10,61,77,0
2020,Female,Hispanic,35,High School,9,70,37,1
2021,Female,Black,24,Master,9,56,59,0
2022,Male,Hispanic,37,Master,9,57,89,1
2023,Female,Asian,21,High School,0,77,38,0
2024,Male,Hispanic,45,PhD,6,93,66,1
2025,Male,Black,35,Bachelor,13,39,61,1
2026,Male,White,29,Bachelor,27,67,53,1
2027,Female,White,26,High School,1,76,96,1
2028,Female,Asian,32,Bachelor,10,81,65,1
2029,Male,White,41,Bachelor,5,74,95,1
2030,Female,White,40,Bachelor,18,96,65,1
2031,Male,Black,27,Master,1,70,74,1
2032,Male,White,26,High School,11,89,53,0
2033,Male,Black,41,Master,0,60,53,1
2034,Female,Black,27,Bachelor,6,70,73,1
2035,Male,White,35,PhD,7,51,73,1
2036,Male,Hispanic,36,Bachelor,13,83,76,0
2037,Male,White,38,High School,2,68,72,0
2038,Male,White,43,High School,11,75,38,1
2039,Male,White,22,Master,8,65,48,0
2040,Male,Black,21,Master,9,78,81,0
2041,Female,Hispanic,29,Bachelor,12,75,25,1
2042,Male,White,53,Bachelor,1,55,70,1
2043,Male,Black,55,Bachelor,12,55,62,1
2044,Male,White,53,PhD,5,69,81,1
2045,Female,Asian,33,PhD,13,79,73,1
2046,Female,White,21,PhD,9,97,51,1
2047,Male,Black,21,Master,6,74,50,0
2048,Female,White,28,PhD,5,85,54,1
2049,Male,White,33,Bachelor,12,45,76,1
2050,Male,White,48,Master,14,100,18,1
2051,Male,Hispanic,43,Master,5,79,68,1
2052,Male,White,37,PhD,2,69,47,0
2053,Male,Asian,26,Bachelor,11,67,68,1
2054,Female,White,25,High School,0,53,71,0
2055,Female,White,37,Bachelor,1,57,31,0
2056,Female,White,41,Master,2,98,60,0
2057,Male,Hispanic,38,Bachelor,5,55,68,1
2058,Male,White,24,Bachelor,1,54,66,0
2059,Female,Hispanic,41,Bachelor,0,59,62,0
2060,Male,Asian,39,Bachelor,2,52,40,1
2061,Male,Asian,24,Bachelor,11,70,43,1
2062,Male,White,27,High School,1,86,37,0
2063,Female,Black,41,PhD,6,60,76,1
2064,Male,Hispanic,32,Master,17,49,62,1
2065,Male,White,50,High School,7,74,63,0
2066,Female,Black,40,Master,9,69,30,0
2067,Male,White,30,Master,3,85,64,1
2068,Male,White,34,High School,18,63,77,1
2069,Male,White,35,Bachelor,5,66,28,1
2070,Male,White,27,Bachelor,6,67,54,1
2071,Female,White,25,Bachelor,14,71,33,0
2072,Male,White,42,Master,7,64,56,1
2073,Male,Black,43,Bachelor,8,61,46,1
2074,Female,White,41,High School,6,42,72,0
2075,Female,White,50,PhD,6,61,68,0
2076,Female,White,29,Bachelor,9,80,90,1
2077,Male,Black,51,Master,10,82,63,1
2078,Male,Black,25,High School,4,62,71,1
2079,Female,Black,24,Bachelor,4,89,53,1
2080,Female,Hispanic,21,Bachelor,4,69,42,0
2081,Male,White,30,High School,0,49,81,1
2082,Male,Hispanic,29,Bachelor,0,45,89,1
2083,Male,White,40,High School,9,88,79,1
2084,Female,White,37,Bachelor,12,64,67,1
2085,Male,Black,23,Master,12,51,45,1
2086,Male,White,31,High School,0,36,87,1
2087,Male,Black,31,Master,6,64,76,1
2088,Female,Black,21,High School,2,76,100,0
2089,Female,White,25,Bachelor,8,59,41,1
2090,Male,White,27,Master,5,54,82,0
2091,Female,White,49,Bachelor,10,61,75,1
2092,Female,Asian,36,Bachelor,7,88,58,0
2093,Male,Black,41,High School,0,49,92,1
2094,Male,White,21,Master,3,60,73,0
2095,Male,White,46,Bachelor,8,88,46,1
2096,Female,Black,48,High School,8,77,62,0
2097,Male,Hispanic,21,Bachelor,0,72,46,1
2098,Female,White,27,Master,0,60,55,1
2099,Female,White,39,Bachelor,8,70,79,1
2100,Male,Hispanic,41,High School,0,61,84,0
2101,Female,White,28,Bachelor,0,57,69,0
2102,Male,White,31,Bachelor,5,53,49,1
2103,Male,Asian,29,Bachelor,5,81,72,1
2104,Female,Black,36,Master,3,69,79,0
2105,Female,White,46,Bachelor,4,74,25,0
2106,Male,White,27,Bachelor,8,72,67,1
2107,Female,White,45,PhD,4,76,61,1
2108,Female,White,27,Bachelor,8,66,84,1
2109,Male,Hispanic,26,Bachelor,6,62,72,0
2110,Female,White,43,Bachelor,8,57,74,1
2111,Male,Black,44,Bachelor,12,48,55,0
2112,Male,Asian,43,Bachelor,12,53,65,0
2113,Male,White,21,Bachelor,14,64,83,0
2114,Female,White,30,PhD,12,45,63,1
2115,Female,White,43,Master,9,49,68,1
2116,Male,Asian,35,Master,5,85,34,1
2117,Male,Hispanic,24,Bachelor,6,73,63,0
2118,Male,White,39,Bachelor,3,63,24,1
2119,Male,Black,27,High School,8,100,54,1
2120,Female,Black,52,Bachelor,11,45,66,0
2121,Female,Asian,50,Master,4,84,80,1
2122,Male,White,41,Bachelor,7,68,45,1
2123,Female,White,48,Master,4,81,72,1
2124,Male,Hispanic,35,High School,9,71,94,1
2125,Female,White,42,Bachelor,5,41,52,0
2126,Female,White,49,Bachelor,4,71,34,0
2127,Female,White,37,Bachelor,4,75,70,0
2128,Male,White,32,Master,10,37,41,1
2129,Female,White,21,PhD,7,99,48,0
2130,Male,Asian,34,High School,5,74,83,0
2131,Male,White,43,High School,9,80,100,0
2132,Male,White,44,High School,5,52,44,1
2133,Male,Black,40,Master,13,80,50,0
2134,Male,White,29,Bachelor,3,86,56,1
2135,Female,White,21,Master,7,73,54,1
2136,Female,Hispanic,30,Bachelor,0,69,100,1
2137,Male,Hispanic,31,Bachelor,6,56,54,0
2138,Female,Black,31,Master,0,66,57,0
2139,Male,Black,41,Bachelor,11,62,97,1
2140,Female,White,54,Bachelor,11,78,76,0
2141,Female,Asian,36,High School,11,57,84,1
2142,Male,White,32,Bachelor,8,78,46,1
2143,Female,Hispanic,32,Bachelor,3,57,54,0
2144,Male,White,36,Bachelor,3,66,44,1
2145,Male,Asian,26,PhD,15,79,81,1
2146,Female,Black,36,PhD,15,59,89,1
2147,Male,Hispanic,39,Master,8,79,53,0
2148,Male,White,37,Bachelor,5,78,57,0
2149,Male,White,39,Master,14,65,58,1
2150,Female,Black,39,Bachelor,4,87,34,0
2151,Male,Hispanic,21,Bachelor,9,71,51,1
2152,Male,White,41,Bachelor,14,86,80,1
2153,Female,Asian,28,High School,3,96,47,0
2154,Female,Hispanic,24,Bachelor,12,66,66,1
2155,Male,White,23,Bachelor,10,79,38,1
2156,Male,Hispanic,39,PhD,7,60,62,1
2157,Male,White,32,Bachelor,3,54,53,1
2158,Male,White,21,PhD,4,67,40,0
2159,Male,White,39,Bachelor,9,49,80,0
2160,Female,Black,21,High School,0,55,81,0
2161,Female,Black,36,Bachelor,8,78,45,0
2162,Female,White,37,Master,10,62,60,1
2163,Male,Black,43,High School,12,80,65,0
2164,Female,Black,52,Bachelor,1,74,28,0
2165,Male,Black,21,Bachelor,14,97,37,0
2166,Female,White,34,Bachelor,16,77,90,0
2167,Female,Hispanic,32,Master,10,86,43,1
2168,Male,White,39,Bachelor,2,76,90,1
2169,Female,White,37,High School,6,74,38,1
2170,Male,White,31,Master,7,87,78,1
2171,Female,White,30,Bachelor,9,80,58,0
2172,Male,Hispanic,23,Master,8,73,61,0
2173,Male,White,44,Master,9,73,100,1
2174,Female,Hispanic,39,PhD,7,78,39,1
2175,Male,White,44,Bachelor,9,59,76,1
2176,Female,White,31,Bachelor,5,59,76,0
2177,Male,Asian,28,Bachelor,6,91,100,0
2178,Female,Hispanic,24,Master,5,97,43,0
2179,Female,White,38,Bachelor,17,56,52,0
2180,Male,White,24,Bachelor,15,59,81,1
2181,Male,White,53,Master,10,87,60,1
2182,Male,White,21,High School,14,78,55,0
2183,Male,Hispanic,37,Master,11,80,84,1
2184,Male,Hispanic,50,Master,8,83,59,1
2185,Female,White,40,Bachelor,0,66,47,1
2186,Female,Asian,36,Bachelor,6,74,79,0
2187,Female,Black,25,Bachelor,6,73,72,0
2188,Female,White,21,PhD,2,57,58,0
2189,Female,White,42,High School,0,74,57,0
2190,Female,Black,50,Bachelor,10,88,46,0
2191,Male,Black,30,Master,9,64,79,1
2192,Female,White,23,PhD,2,72,57,1
2193,Female,White,21,Master,4,73,49,1
2194,Male,White,25,Bachelor,13,65,39,1
2195,Male,Hispanic,33,High School,3,80,72,1
2196,Male,White,50,Bachelor,8,59,54,0
2197,Male,White,41,High School,7,89,24,0
2198,Female,Hispanic,38,Master,10,79,40,1
2199,Male,Asian,30,Master,3,55,60,0
2200,Male,Asian,29,Master,8,95,60,1
2201,Female,White,49,Master,8,72,60,0
2202,Male,White,37,Bachelor,9,59,57,1
2203,Male,White,21,High School,8,86,35,0
2204,Male,White,28,Bachelor,9,77,47,1
2205,Female,Asian,26,High School,18,43,88,1
2206,Female,White,29,Master,20,62,85,1
2207,Male,White,40,High School,4,74,76,1
2208,Female,White,33,Master,0,37,74,1
2209,Male,White,34,Master,10,71,83,1
2210,Female,Hispanic,48,Bachelor,8,72,42,0
2211,Female,White,28,High School,13,52,65,0
2212,Female,White,53,Bachelor,9,74,42,0
2213,Male,White,28,Bachelor,8,70,42,1
2214,Female,White,35,Master,13,52,72,0
2215,Female,White,32,High School,14,83,83,0
2216,Male,Black,36,Master,1,82,61,1
2217,Female,Black,39,Master,3,65,97,0
2218,Male,Black,39,High School,7,67,69,0
2219,Female,Asian,27,Master,8,80,49,1
2220,Male,Asian,23,Master,6,66,43,0
2221,Female,Asian,60,Master,10,41,85,0
2222,Male,White,30,High School,12,77,67,0
2223,Male,White,41,High School,16,57,78,0
2224,Male,White,21,Bachelor,10,64,11,0
2225,Male,Hispanic,32,Bachelor,3,91,69,0
2226,Male,Asian,33,Master,7,67,54,0
2227,Male,Hispanic,39,Master,7,70,37,0
2228,Male,White,21,PhD,10,77,63,1
2229,Male,Asian,36,High School,9,77,86,0
2230,Male,White,23,High School,18,56,100,1
2231,Female,White,38,Master,5,69,69,0
2232,Male,White,24,Bachelor,9,70,50,1
2233,Female,White,26,Bachelor,19,74,49,1
2234,Female,White,32,Bachelor,5,74,84,1
2235,Female,White,24,High School,8,100,45,1
2236,Male,White,30,Bachelor,3,52,77,1
2237,Female,Black,23,Bachelor,8,84,70,0
2238,Male,Hispanic,21,Bachelor,4,87,68,0
2239,Male,Black,45,Master,13,77,33,1
2240,Male,White,22,High School,8,60,57,0
2241,Female,Hispanic,33,PhD,3,94,35,0
2242,Male,Asian,42,Bachelor,12,37,53,1
2243,Male,White,28,PhD,8,59,83,1
2244,Female,White,26,Bachelor,12,87,89,1
2245,Female,White,37,Bachelor,2,64,69,0
2246,Male,White,46,Bachelor,9,93,53,1
2247,Male,Black,23,Master,11,47,96,0
2248,Female,Hispanic,33,Bachelor,5,53,53,1
2249,Male,White,21,Bachelor,1,62,42,1
2250,Male,Hispanic,31,PhD,7,76,78,1
2251,Male,Hispanic,35,Bachelor,14,66,74,1
2252,Female,Asian,26,Bachelor,13,62,54,0
2253,Female,White,30,Bachelor,5,91,67,1
2254,Female,Asian,21,Bachelor,1,92,73,1
2255,Female,White,35,Bachelor,5,63,69,1
2256,Male,Black,45,Bachelor,5,44,74,0
2257,Male,White,24,PhD,10,37,54,1
2258,Male,White,28,Master,7,73,75,1
2259,Male,Black,40,High School,4,79,65,0
2260,Male,White,47,Bachelor,13,70,55,1
2261,Female,White,21,PhD,8,68,60,1
2262,Male,White,33,Master,10,57,63,1
2263,Female,Black,37,PhD,0,79,36,1
2264,Male,White,33,Bachelor,0,95,52,1
2265,Male,Hispanic,21,Master,0,36,66,0
2266,Female,White,40,Master,5,68,37,0
2267,Male,White,50,Bachelor,10,55,52,1
2268,Female,White,36,Bachelor,0,47,100,1
2269,Male,White,24,Bachelor,15,53,42,1
2270,Male,White,29,Bachelor,8,75,57,0
2271,Male,White,52,Master,14,76,48,1
2272,Male,Asian,44,Master,3,91,62,1
2273,Male,Black,41,Master,10,70,48,0
2274,Female,White,38,Master,8,43,60,0
2275,Female,White,28,Bachelor,12,66,50,1
2276,Male,Hispanic,32,Bachelor,6,49,86,1
2277,Female,White,34,Master,10,51,66,1
2278,Male,White,40,Bachelor,13,78,44,0
2279,Female,Hispanic,50,Bachelor,4,72,81,1
2280,Male,Black,46,Bachelor,9,78,45,0
2281,Male,Black,21,High School,0,64,33,0
2282,Male,White,37,Master,11,81,64,1
2283,Male,White,42,Bachelor,17,63,100,1
2284,Male,Black,41,Bachelor,1,86,28,1
2285,Male,White,28,PhD,7,75,38,1
2286,Male,White,64,Master,12,66,80,1
2287,Female,White,22,Master,8,73,52,0
2288,Male,White,24,Bachelor,8,69,77,1
2289,Male,Asian,37,Master,6,93,48,1
2290,Male,Hispanic,56,Master,5,73,67,0
2291,Male,Black,26,Bachelor,7,69,99,1
2292,Male,White,32,PhD,8,66,41,1
2293,Male,White,45,High School,2,82,85,1
2294,Male,White,34,PhD,7,80,78,1
2295,Male,White,31,Bachelor,15,65,35,1
2296,Male,Asian,40,Bachelor,5,52,76,0
2297,Male,White,37,High School,1,56,66,1
2298,Male,White,45,Bachelor,7,67,66,0
2299,Male,White,47,Bachelor,4,90,71,1
2300,Male,Black,38,PhD,1,66,57,1
2301,Female,White,37,PhD,8,61,66,1
2302,Male,White,37,PhD,4,43,69,1
2303,Male,White,39,Bachelor,4,92,79,1
2304,Male,Hispanic,35,PhD,8,78,34,1
2305,Female,White,34,Bachelor,0,81,90,1
2306,Male,Asian,46,Master,0,84,41,0
2307,Male,Hispanic,50,Bachelor,11,67,80,0
2308,Male,White,21,Bachelor,0,71,66,1
2309,Male,Hispanic,35,PhD,3,92,39,1
2310,Male,White,28,PhD,0,72,75,1
2311,Male,Asian,31,Master,5,78,46,1
2312,Female,White,39,Master,10,83,86,0
2313,Male,White,41,High School,8,79,50,1
2314,Female,White,33,Master,19,68,35,1
2315,Female,White,21,Bachelor,13,69,95,1
2316,Male,Asian,25,High School,3,81,68,1
2317,Male,White,43,High School,2,81,82,1
2318,Male,Black,21,High School,21,87,47,0
2319,Male,White,46,Master,13,78,27,1
2320,Male,Asian,40,High School,10,78,98,1
2321,Female,White,48,Bachelor,8,63,64,1
2322,Female,White,33,Bachelor,9,61,74,1
2323,Male,White,21,Bachelor,0,81,78,1
2324,Male,Black,39,Master,8,61,58,1
2325,Female,White,47,Master,8,69,69,1
2326,Female,White,44,Bachelor,3,90,96,1
2327,Female,White,28,Bachelor,5,88,64,0
2328,Male,Hispanic,35,Bachelor,15,74,83,0
2329,Female,White,29,Master,7,65,25,0
2330,Male,Black,26,Bachelor,18,68,87,1
2331,Male,White,44,Bachelor,0,83,34,1
2332,Male,Hispanic,23,Master,5,69,85,1
2333,Male,Asian,26,Bachelor,0,61,72,1
2334,Female,White,23,Master,1,88,63,1
2335,Male,White,21,Bachelor,3,72,63,1
2336,Male,White,36,Master,9,61,59,1
2337,Male,White,46,High School,9,77,48,1
2338,Male,White,33,Bachelor,4,84,60,1
2339,Male,Black,21,Bachelor,0,54,100,1
2340,Male,White,43,Master,15,66,91,1
2341,Female,Asian,51,PhD,6,66,47,0
2342,Male,White,28,Bachelor,2,76,70,1
2343,Male,Black,30,Master,9,79,66,1
2344,Male,White,40,Master,9,61,62,1
2345,Female,White,51,PhD,6,47,44,1
2346,Female,White,29,Master,8,85,73,0
2347,Female,White,21,High School,2,53,81,1
2348,Male,White,41,Master,11,74,48,1
2349,Male,Black,42,Bachelor,3,68,100,0
2350,Male,Asian,35,High School,4,72,95,1
2351,Female,White,29,Bachelor,11,94,75,0
2352,Female,White,44,PhD,14,100,40,1
2353,Male,White,40,PhD,15,45,73,1
2354,Female,White,27,Master,13,84,70,1
2355,Female,White,35,PhD,6,67,75,1
2356,Male,Hispanic,21,Master,0,85,96,0
2357,Female,Asian,41,High School,15,84,61,0
2358,Male,Asian,32,Bachelor,14,91,100,1
2359,Male,White,30,High School,4,74,73,1
2360,Male,Hispanic,34,High School,12,56,59,0
2361,Male,Black,35,Bachelor,6,83,100,1
2362,Male,White,43,Bachelor,15,71,81,1
2363,Male,White,40,Master,5,66,55,1
2364,Male,Hispanic,33,Master,17,62,66,1
2365,Male,White,42,Bachelor,11,85,77,1
2366,Male,White,39,PhD,16,94,61,1
2367,Male,White,30,Bachelor,5,52,67,1
2368,Male,Black,33,Master,10,79,48,1
2369,Male,White,33,Bachelor,3,64,31,1
2370,Female,Asian,40,Bachelor,12,47,67,1
2371,Female,Black,31,PhD,12,72,67,1
2372,Female,Black,31,Bachelor,19,57,75,1
2373,Female,White,54,Bachelor,10,46,53,0
2374,Male,Black,44,Bachelor,11,58,38,1
2375,Female,White,27,Master,5,54,45,1
2376,Male,White,40,PhD,10,60,86,1
2377,Male,White,36,High School,6,50,51,1
2378,Female,White,38,Master,8,64,56,1
2379,Male,Black,36,High School,8,59,58,0
2380,Female,White,46,Bachelor,6,75,52,1
2381,Female,White,38,High School,8,78,51,0
2382,Female,White,34,Master,6,73,47,1
2383,Female,Asian,45,High School,6,66,93,0
2384,Male,Black,37,Bachelor,13,66,78,1
2385,Male,Black,36,Bachelor,8,57,89,0
2386,Male,White,38,High School,9,57,93,1
2387,Male,White,34,Master,0,80,18,1
2388,Male,Asian,35,Bachelor,10,43,71,1
2389,Female,White,29,Bachelor,10,68,53,1
2390,Female,White,27,Bachelor,6,65,87,1
2391,Male,Black,25,Bachelor,18,78,50,1
2392,Male,White,21,Master,0,48,43,1
2393,Male,Hispanic,26,High School,11,70,36,0
2394,Male,White,33,Bachelor,11,75,58,1
2395,Female,White,36,Bachelor,10,41,83,0
2396,Male,White,32,Bachelor,8,53,70,1
2397,Male,White,21,Master,10,68,40,0
2398,Male,Hispanic,50,Master,12,77,100,1
2399,Female,Black,45,Bachelor,4,72,77,1
2400,Female,White,39,Bachelor,9,78,80,0
2401,Male,White,54,Master,7,53,90,0
2402,Male,Black,25,Master,2,46,32,1
2403,Male,Black,53,Bachelor,11,71,46,1
2404,Male,White,25,Master,5,51,81,1
2405,Female,White,37,Master,0,57,48,0
2406,Male,White,22,Bachelor,5,83,59,1
2407,Male,Black,35,Bachelor,4,72,63,0
2408,Male,Asian,38,Master,13,61,39,1
2409,Female,White,33,Bachelor,8,59,57,1
2410,Male,Black,42,Master,14,79,83,1
2411,Female,White,35,Master,4,73,79,1
2412,Male,White,29,Master,12,51,87,1
2413,Male,White,29,Bachelor,22,40,85,1
2414,Male,Hispanic,43,High School,9,98,73,0
2415,Male,White,28,High School,12,51,71,1
2416,Female,White,44,Master,11,77,70,1
